Algorithm,Seed,NodeID,DeathRound
HEED,12,13,772
HEED,12,14,774
HEED,12,15,763
HEED,12,16,619
HEED,12,17,784
HEED,12,18,631
HEED,12,19,782
HEED,12,20,749
HEED,12,21,800
HEED,12,22,784
HEED,12,23,787
HEED,12,24,809
HEED,12,25,614
HEED,12,26,745
HEED,12,27,790
HEED,12,28,800
HEED,12,29,701
HEED,12,30,665
HEED,12,31,797
HEED,12,32,790
HEED,12,33,756
HEED,12,34,795
HEED,12,35,715
HEED,12,36,679
HEED,12,37,775
HEED,12,38,805
HEED,12,39,796
HEED,12,40,790
HEED,12,41,601
HEED,12,42,779
HEED,12,43,781
HEED,12,44,750
HEED,12,45,403
HEED,12,46,652
HEED,12,47,779
HEED,12,48,727
HEED,12,49,751
HEED,12,50,813
HEED,12,51,783
HEED,12,52,794
HEED,12,53,801
HEED,12,54,709
HEED,12,55,767
HEED,12,56,778
HEED,12,57,701
HEED,12,58,723
HEED,12,59,707
HEED,12,60,769
HEED,12,61,576
HEED,12,62,777
HEED,12,63,802
HEED,12,64,783
HEED,12,65,760
HEED,12,66,759
HEED,12,67,589
HEED,12,68,798
HEED,12,69,784
HEED,12,70,660
HEED,12,71,762
HEED,12,72,717
HEED,12,73,722
HEED,12,74,714
HEED,12,75,782
HEED,12,76,635
HEED,12,77,797
HEED,12,78,666
HEED,12,79,630
HEED,12,80,753
HEED,12,81,735
HEED,12,82,803
HEED,12,83,782
HEED,12,84,660
HEED,12,85,771
HEED,12,86,645
HEED,12,87,709
HEED,12,88,557
HEED,12,89,665
HEED,12,90,770
HEED,12,91,735
HEED,12,92,777
HEED,12,93,774
HEED,12,94,791
HEED,12,95,789
HEED,12,96,571
HEED,12,97,717
HEED,12,98,763
HEED,12,99,662
HEED,13,0,691
HEED,13,1,763
HEED,13,2,755
HEED,13,3,650
HEED,13,4,775
HEED,13,5,730
HEED,13,6,695
HEED,13,7,727
HEED,13,8,601
HEED,13,9,604
HEED,13,10,646
HEED,13,11,784
HEED,13,12,651
HEED,13,13,717
HEED,13,14,669
HEED,13,15,730
HEED,13,16,624
HEED,13,17,687
HEED,13,18,668
HEED,13,19,693
HEED,13,20,650
HEED,13,21,685
HEED,13,22,789
HEED,13,23,748
HEED,13,24,687
HEED,13,25,623
HEED,13,26,804
HEED,13,27,651
HEED,13,28,680
HEED,13,29,823
HEED,13,30,763
HEED,13,31,804
HEED,13,32,661
HEED,13,33,778
HEED,13,34,697
HEED,13,35,768
HEED,13,36,634
HEED,13,37,657
HEED,13,38,681
HEED,13,39,777
HEED,13,40,786
HEED,13,41,644
HEED,13,42,610
HEED,13,43,770
HEED,13,44,645
HEED,13,45,783
HEED,13,46,773
HEED,13,47,768
HEED,13,48,680
HEED,13,49,718
HEED,13,50,643
HEED,13,51,769
HEED,13,52,755
HEED,13,53,768
HEED,13,54,788
HEED,13,55,774
HEED,13,56,776
HEED,13,57,512
HEED,13,58,796
HEED,13,59,709
HEED,13,60,780
HEED,13,61,664
HEED,13,62,799
HEED,13,63,735
HEED,13,64,789
HEED,13,65,779
HEED,13,66,686
HEED,13,67,708
HEED,13,68,786
HEED,13,69,792
HEED,13,70,737
HEED,13,71,615
HEED,13,72,788
HEED,13,73,768
HEED,13,74,761
HEED,13,75,702
HEED,13,76,769
HEED,13,77,608
HEED,13,78,683
HEED,13,79,691
HEED,13,80,748
HEED,13,81,673
HEED,13,82,759
HEED,13,83,685
HEED,13,84,705
